Unnamed: 0.1,dj,location,timestamp,song,timestamp_end,video_name,audio_path,bpm,energy,danceability,key,scale,loudness,pct_Positive,pct_Neutral,pct_Negative,face_count,reward,avg_motion_energy,peak_motion_energy
0,Marlon Hoffstadt,Melbourne,0,Klubbheads - Kickin' Hard (DJ Daddy Trance Extended Remix),288.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",148.9506378173828,364964.53125,1.14202082157135,G,minor,5329.7646484375,0.3846153846153846,0.4615384615384615,0.1538461538461538,13.0,0.33076535032775606,4.923429522707046,43.051231384277344
1,KETTAMA,London,0,Jump (Rushing mix)- Soul Mass Transit System,320.0,"KETTAMA  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/KETTAMA  Boiler Room London - Boiler Room (720p, h264).mp3",140.49623107910156,462075.65625,1.066279053688049,F#,minor,6242.490234375,0.3134328358208955,0.5671641791044776,0.1194029850746268,67.0,0.23762466831760543,2.469234300769172,63.2868766784668
2,Felix Da Housecat,Circus,0,Gino Soccio - Dancer ( ??? Remix),350.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",124.96114349365234,261485.53125,1.628826379776001,F,minor,4262.75146484375,0.3703703703703703,0.3333333333333333,0.2962962962962963,27.0,0.11620148795602035,2.405383024357607,52.59035110473633
3,Chase & Status,London,0,Chase & Status & Mozey ft. Sav'o & Horrid1 - On The Block,381.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.26551818847656,1851701.0,1.1600732803344729,G,minor,15822.408203125,0.1666666666666666,0.4166666666666667,0.4166666666666667,12.0,-0.13940290598729788,5.384710733187537,48.90787887573242
4,AZYR,Teletech,7,Smac U - The intro,102.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",155.1814422607422,64804.484375,1.0798448324203491,C,minor,1674.0771484375,0.28,0.44,0.28,25.0,0.03191801574587707,1.9611405114791973,40.69721984863281
5,Peggy Gou,Amsterdam,9,Masters At Work - The Ha Dance [Defected 2010],320.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",123.02732849121094,146197.5,1.6002296209335327,Eb,major,2887.419189453125,0.2142857142857142,0.5,0.2857142857142857,14.0,0.029003031012059616,4.9423787308076355,44.56578063964844
6,Yaeji,New_York,15,Etude - Free Tempo,120.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",123.96084594726562,47272.890625,1.646094560623169,E,minor,1355.158935546875,0.0909090909090909,0.696969696969697,0.2121212121212121,33.0,0.04374802125221784,7.750215235021379,43.86886215209961
7,MInanokimochi,Tokyo,34,A. G. Cook - Xxoplex,50.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",80.31471252441406,9324.71875,0.9083544611930848,F#,minor,456.7262878417969,0.1111111111111111,0.5,0.3888888888888889,18.0,-0.1519561560068932,6.047177058679086,14.280900955200195
8,Yusuke Yukimatsu,Tokyo,45,100 gecs - Dumbest Girl Alive,168.0,"¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264).mp3",152.97911071777344,145439.875,1.2964006662368774,F,major,2877.38525390625,0.1875,0.5625,0.25,32.0,0.021693491538150478,4.235808265480128,20.100767135620117
9,MInanokimochi,Tokyo,50,Lorenzi - Back To You,140.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",80.47028350830078,145139.3125,1.271958351135254,Bb,major,2873.39990234375,0.1904761904761904,0.5952380952380952,0.2142857142857142,84.0,0.13768871399426127,7.5995770480045985,47.38330841064453
10,Yung Singh,Melbourne,55,"Mura Masa, Erika de Casier - e-motions",193.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",130.35275268554688,36719.1484375,1.2509769201278689,Bb,major,1144.13720703125,0.2385321100917431,0.5229357798165137,0.2385321100917431,109.0,0.06354487851717061,3.337323201655824,72.76399993896484
11,Fred Again..,London,70,Fred again.. & Swedish House Mafia - Not Alone (Intro Edit),90.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,94.37866973876952,12904.1357421875,1.1199631690979004,Eb,minor,567.7909545898438,0.2741935483870967,0.6048387096774194,0.1209677419354838,124.0,0.17584147860581384,1.556366749329142,8.513775825500488
12,Fred Again..,London,90,Fred again.. - Kammy (like I do),375.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,131.9851531982422,914032.8125,1.195185899734497,G,minor,9859.263671875,0.2558139534883721,0.6046511627906976,0.1395348837209302,43.0,0.20581187877419876,4.468138494715617,45.91560363769531
13,AZYR,Teletech,102,Ventur - Bring that beat (Alex Farell Remix),275.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",161.54547119140625,217389.75,1.1832597255706787,A,minor,3766.606689453125,0.24,0.61,0.15,100.0,0.19080596117434018,4.958668238020934,56.6092414855957
14,Yaeji,New_York,120,Freak Dub - Randomer,555.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",125.47635650634766,458342.15625,1.2167229652404783,F,minor,6208.6513671875,0.1923076923076923,0.7692307692307693,0.0384615384615384,26.0,0.2630333571930377,5.323362026445062,53.415225982666016
15,MInanokimochi,Tokyo,140,DJ Break Da Law - Drosera,260.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",161.56141662597656,473019.59375,0.9218375086784364,D,minor,6341.166015625,0.2619047619047619,0.5952380952380952,0.1428571428571428,42.0,0.319047619047619,9.274907891246523,30.47849464416504
16,Yusuke Yukimatsu,Tokyo,168,Tzusing - Residual Stress,278.0,"¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/¥ØUUK€ ¥UK1MATU  Boiler Room Tokyo - Boiler Room (720p, h264).mp3",152.91404724121094,63499.26171875,2.554797649383545,Eb,major,1651.41064453125,0.2,0.6142857142857143,0.1857142857142857,70.0,0.052355794532038404,2.2288358796726575,9.47044277191162
17,Yung Singh,Melbourne,193,The Streets - Has It Come To This (Pj Bridger Refix),471.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",135.3234100341797,69159.015625,1.22135591506958,Ab,minor,1748.6334228515625,0.217391304347826,0.5434782608695652,0.2391304347826087,46.0,0.059106822060946286,4.090146480491057,26.105148315429688
18,MInanokimochi,Tokyo,260,Merely - The Killing Sun (Makinarium Remix),465.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",161.53631591796875,241330.53125,1.354146957397461,E,major,4039.711181640625,0.2676056338028169,0.5211267605633803,0.2112676056338028,71.0,0.21974587562834452,7.682670074712928,44.39921951293945
19,AZYR,Teletech,275,Sikoti - You can’t hide,395.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",156.47679138183594,162514.375,1.1633449792861938,E,major,3099.54248046875,0.25,0.6785714285714286,0.0714285714285714,28.0,0.28319444496548724,5.1247601251237205,38.05615234375
20,Marlon Hoffstadt,Melbourne,288,Andy Farley - Beef Jerky,600.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",149.41766357421875,200068.8125,1.165863037109375,Ab,minor,3562.79052734375,0.217391304347826,0.7391304347826086,0.0434782608695652,23.0,0.27290485245325047,4.879728860690149,43.8464241027832
21,Peggy Gou,Amsterdam,320,Jessie Ware - Midnight (Peggy Gou's After Midnight Mix) [Universal/Islands Records 2017],510.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",123.80419921875,130413.015625,1.4641779661178589,C#,major,2674.638671875,0.2608695652173913,0.5652173913043478,0.1739130434782608,23.0,0.22519660441980138,6.587542730300334,55.49820327758789
22,KETTAMA,London,320,"Trip Advisor (BUGS 2025 Warp Mix) - Sydney Charles, BUGS",552.0,"KETTAMA  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/KETTAMA  Boiler Room London - Boiler Room (720p, h264).mp3",140.6787872314453,293895.96875,1.119109272956848,C,minor,4609.88232421875,0.4341943419434194,0.3234932349323493,0.2423124231242312,813.0,0.23155024388405387,2.2983804585911094,49.481937408447266
23,Estella Boersma,Berlin,349,Sonic Rain - São Paulo,630.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",140.2185821533203,408212.53125,1.129294753074646,A,major,5745.0517578125,0.4434782608695652,0.3710144927536232,0.1855072463768116,345.0,0.3095832374330177,2.8180964237256547,32.05418395996094
24,Felix Da Housecat,Circus,350,Felix Da Housecat - Funky Dunk,550.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.07955932617188,168293.90625,1.3848400115966797,C,major,3172.969482421875,0.3636363636363636,0.3757575757575757,0.2606060606060606,165.0,0.1621174331088138,3.143352769532733,54.2802848815918
25,Fred Again..,London,375,Fred again.. - Danielle (Smile On My Face),592.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,132.06869506835938,631886.5625,1.1150264739990234,F,major,7698.8935546875,0.4361525704809287,0.3432835820895522,0.220563847429519,603.0,0.30740726209308566,4.5675976832927265,43.62230682373047
26,Chase & Status,London,381,Chase & Status ft. Burro Banton - Delete,491.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.56379699707031,741488.4375,1.3275784254074097,G,minor,8569.787109375,0.4477848101265823,0.3212025316455696,0.2310126582278481,632.0,0.33378301703951707,5.663793766779822,35.46598815917969
27,AZYR,Teletech,395,Sikoti - Bang bang bang,519.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",156.42019653320312,99513.1171875,0.9796500205993652,F,major,2231.412841796875,0.4457028647568288,0.324450366422385,0.2298467688207861,1501.0,0.29742053972782234,4.121410260645856,39.8182487487793
28,MInanokimochi,Tokyo,465,TRANCEMAN2000 - Falling van Buuren,650.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",161.55259704589844,473854.1875,1.4417409896850586,C#,minor,6348.65966796875,0.4232456140350877,0.3289473684210526,0.2478070175438596,456.0,0.35629391702464125,8.441863631326745,53.91437911987305
29,Yung Singh,Melbourne,471,Raf-Saperra - N.L.S (Nach Le Soniye),601.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",137.74160766601562,32308.72265625,1.1733092069625854,Eb,minor,1050.133056640625,0.3676470588235294,0.4558823529411764,0.1764705882352941,68.0,0.30857312118250213,5.680580485938331,40.10816192626953
30,Chase & Status,London,491,T>I - Dye Migration (Serum Remix),568.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",172.2657012939453,573524.9375,1.1695815324783323,E,minor,7214.89697265625,0.3861003861003861,0.3590733590733591,0.2548262548262548,259.0,0.21810046525255516,4.350371389191386,57.95579528808594
31,Peggy Gou,Amsterdam,510,The Shytowne Project - Everybody's Doing Their Own Thing (ID Remix) [?],728.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",123.79976654052734,174539.65625,1.6030923128128052,Eb,major,3251.390625,0.3911290322580645,0.3991935483870967,0.2096774193548387,248.0,0.3196322870748279,6.584957682190414,35.82749938964844
32,AZYR,Teletech,519,Byørn - Underground hour,706.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",156.06533813476562,162230.390625,0.9437419772148132,Bb,major,3095.912353515625,0.3076923076923077,0.4294871794871794,0.2628205128205128,156.0,0.1173895310861178,3.7277600127152906,48.22506332397461
33,Felix Da Housecat,Circus,550,Marlon D - Jesus Creates Sound (Main Mix),790.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.00559997558594,213608.1875,1.2707107067108154,Ab,major,3722.580322265625,0.3995157384987893,0.4043583535108959,0.1961259079903147,413.0,0.2426120544310741,2.278969217125453,34.3787956237793
34,KETTAMA,London,552,"Blessing (KETTAMA remix) - Calvin Harris, KETTAMA",792.0,"KETTAMA  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/KETTAMA  Boiler Room London - Boiler Room (720p, h264).mp3",140.91322326660156,343326.90625,1.3230243921279907,C,minor,5115.92724609375,0.4385245901639344,0.3319672131147541,0.2295081967213114,244.0,0.21258843645227524,0.7277195016907018,49.97168731689453
35,Yaeji,New_York,555,"PTMC - Officewerks, played with the tokyo drift acapella",616.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",126.96548461914062,64765.80859375,1.2680208683013916,C#,major,1673.40771484375,0.25,0.375,0.375,16.0,-0.031349097233517476,4.647329500464142,35.554325103759766
36,Chase & Status,London,568,Chase & Status ft. Popcaan & IRAH - Censor (VIP),727.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.4891128540039,995353.8125,1.0219788551330566,G,minor,10438.666015625,0.3616438356164383,0.4273972602739726,0.210958904109589,365.0,0.2619264192749113,5.412750300001259,32.64781951904297
37,Fred Again..,London,592,Fred again.. - Tanya (Maybe Life),809.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,132.64736938476562,576223.875,1.3750931024551392,F,major,7237.62744140625,0.366,0.456,0.178,500.0,0.30294432834746,5.573872354588237,46.93190002441406
38,Marlon Hoffstadt,Melbourne,600,Question Mark - The Birds,881.0,"Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Marlon Hoffstadt  Boiler Room Melbourne - Boiler Room (720p, h264).mp3",151.07421875,188466.53125,1.182292938232422,A,minor,3423.0009765625,0.3710223425863236,0.3994583615436696,0.2295192958700067,1477.0,0.21776920807151684,3.8908655926648787,54.23466110229492
39,Yung Singh,Melbourne,601,Nightcrawlers - Push The Feeling On,754.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",138.1186065673828,32864.92578125,1.50304913520813,B,minor,1062.21142578125,0.3783783783783784,0.4273648648648648,0.1942567567567567,592.0,0.3003864628089781,5.631331955483937,29.73278427124023
40,Yaeji,New_York,616,Tokyo Drift,816.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",129.40858459472656,122057.875,1.3749157190322876,F,minor,2558.5810546875,0.3396892655367232,0.432909604519774,0.2274011299435028,1416.0,0.24338663850041226,6.276790489844226,55.8441276550293
41,Estella Boersma,Berlin,630,Beastie Boys - Intergalactic (AnG Remix),778.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",140.9402313232422,135579.65625,1.0633994340896606,E,major,2745.177490234375,0.3968702200258854,0.3742401066792171,0.2288896732948974,25497.0,0.2239691630231013,3.0085268442125614,35.28787612915039
42,MInanokimochi,Tokyo,650,Panteros666 - Meteociel (Dirpix Remix),710.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",161.5369873046875,164935.328125,1.0598899126052856,F#,minor,3130.403076171875,0.4880838894184938,0.2697807435653003,0.2421353670162059,1049.0,0.40464282876582425,7.477569312352279,52.57609939575195
43,AZYR,Teletech,706,Veseli - Scream,822.0,"AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/AZYR  Boiler Room x Teletech Festival 2023 - Boiler Room (720p, h264).mp3",161.57339477539062,98694.0234375,1.1236287355422974,C,major,2219.090087890625,0.5087719298245614,0.2894736842105263,0.2017543859649122,570.0,0.4188000958694963,5.436293679855367,48.05989074707031
44,MInanokimochi,Tokyo,710,Lyra Valenza - Reality Blizz,817.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",161.4991455078125,160789.71875,0.9360049366950988,A,major,3077.465087890625,0.465975664713835,0.3190626408292023,0.2149616944569626,2219.0,0.39201331788336535,6.70760688852908,41.31108856201172
45,Chase & Status,London,727,Mtox & Evoke - Listen Up w/ Watch The Ride & Nia Archives - Mashup The Dance (Kings Of The Rollers Remix),836.0,"Chase & Status  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Chase & Status  Boiler Room London - Boiler Room (720p, h264).mp3",87.52417755126953,652653.0,1.1101644039154053,Eb,major,7867.50927734375,0.4954730647351743,0.2831598008148484,0.2213671344499773,8836.0,0.4196306009140362,6.904517699073959,48.86930847167969
46,Peggy Gou,Amsterdam,728,Hugg & Pepp - Snabeln [Dahlbäck Records 2005],937.0,"Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Peggy Gou  Boiler Room x Dekmantel Festival Amsterdam - Boiler Room (720p, h264, youtube).mp3",125.0405731201172,75548.6875,1.497341513633728,C#,minor,1855.2913818359375,0.494280266920877,0.273117254528122,0.2326024785510009,2098.0,0.398668377758455,6.53317340974826,47.86002349853515
47,Yung Singh,Melbourne,754,"AJD - Gangsta Massive Ft. Karan Aujla, Drake & YG",902.0,"Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yung Singh  Boiler Room Melbourne - Boiler Room (720p, h264, youtube).mp3",138.0560302734375,40236.90234375,1.5884191989898682,F,minor,1216.4619140625,0.4888535031847134,0.2834394904458598,0.2277070063694267,1256.0,0.3406043428293785,4.029745671028389,33.95473861694336
48,Estella Boersma,Berlin,778,X CLUB. - Block Rockin',1200.0,"Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Estella Boersma  Boiler Room Festival Berlin - Boiler Room (720p, h264, youtube).mp3",141.2751922607422,361441.0625,1.0767838954925537,A,major,5295.23486328125,0.5141700404858299,0.3178137651821862,0.1680161943319838,988.0,0.41829489922596086,3.711369363293722,24.784812927246097
49,Felix Da Housecat,Circus,790,Kristin Velvet - Light Up The Night,1040.0,"Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Funky Disco & House Mix Inside a Circus  Felix da Housecat - Book Club Radio (720p, h264, youtube).mp3",125.04359436035156,353209.96875,1.6110948324203491,Ab,minor,5214.1337890625,0.516560139453806,0.2643811737361999,0.2190586868099941,1721.0,0.36912151238469293,3.6886993308808997,74.49870300292969
50,KETTAMA,London,792,Skepta Dub -  6 Sense Ned Bennett (Soundcloud),940.0,"KETTAMA  Boiler Room London - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/KETTAMA  Boiler Room London - Boiler Room (720p, h264).mp3",141.1730194091797,193390.078125,1.1468369960784912,C,minor,3482.659423828125,0.4903664525878353,0.2625613902531167,0.2470721571590479,2647.0,0.24820559487059585,0.7859946943005087,30.92640495300293
51,Fred Again..,London,809,Fred again.. - Pull Me Out,1091.0,Fred again.. ｜ Boiler Room： London,/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Fred again.. ｜ Boiler Room： London.mp3,133.87893676757812,560530.0,1.2941349744796753,Bb,major,7104.955078125,0.4880673841834347,0.2763999376072376,0.2355326782093277,6411.0,0.3488468857564164,4.76312990056801,36.61236953735352
52,Yaeji,New_York,816,Heat - Boddika,1230.0,"Yaeji  Boiler Room New York - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Yaeji  Boiler Room New York - Boiler Room (720p, h264).mp3",130.18087768554688,340533.6875,1.2778544425964355,F,major,5088.0029296875,0.4879912663755458,0.2772925764192139,0.2347161572052401,916.0,0.345895050720443,4.602469186925061,45.20592498779297
53,MInanokimochi,Tokyo,817,+ 16:00 AD†AM - NAK3D (Uphoria Remix),930.0,"Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264)","/Users/fokia/CentraleSupelec-CV-and-RL-project/audio/Minna-no-kimochi (みんなのきもち)  Boiler Room Tokyo Tohji Presents u-ha - Boiler Room (720p, h264).mp3",161.5421142578125,382562.625,1.0222911834716797,F#,minor,5500.609375,0.5061274509803921,0.2589869281045752,0.2348856209150326,2448.0,0.42464850937668175,7.247488293125436,50.80674362182617
